date,pm2.5,o3,no2,기온(°C),풍속(m/s),강수량(mm),0~9,20~29,80~89,over 100,하차총승객수,입장객 수
2017-09-28,10.178668943781297,0.027,0.016,19.3260869565217,2.52727272727272,0.0,4513,7924,1604,6,6227,4031.0
2017-09-29,11.184591897355311,0.021,0.023,14.7666666666666,1.64166666666666,0.0,4513,7924,1604,6,8267,6538.0
2017-09-30,21.702685041688554,0.026,0.027,18.5374999999999,2.07083333333333,0.0,4513,7924,1604,6,9817,12712.0
2017-10-01,18.003507745282185,0.011,0.022,16.3083333333333,0.987499999999999,0.229166666666666,4470,7900,1615,5,5229,6413.0
2017-10-02,9.07077629940882,0.026,0.016,20.3875,2.01666666666666,0.3125,4470,7900,1615,5,8647,21387.0
2017-10-03,18.582946490168048,0.025,0.012,17.1375,1.99166666666666,0.0,4470,7900,1615,5,7873,16489.0
2017-10-04,9.121761144808051,0.021,0.013,15.4,1.60833333333333,0.0,4470,7900,1615,5,8816,19220.0
2017-10-05,4.894129948915062,0.017,0.014,16.3958333333333,1.10416666666666,0.0,4470,7900,1615,5,14685,32576.0
2017-10-06,4.84314510351583,0.02,0.012,17.2833333333333,1.53749999999999,0.0,4470,7900,1615,5,9639,20948.0
2017-10-07,4.314691204029206,0.017,0.014,20.0458333333333,0.954166666666666,0.0,4470,7900,1615,5,15109,32091.0
2017-10-08,12.71896875041595,0.022,0.016,20.9166666666666,1.10416666666666,0.0,4470,7900,1615,5,12412,29251.0
2017-10-09,14.30433044887582,0.026,0.019,21.1208333333333,1.13333333333333,0.0,4470,7900,1615,5,11132,21174.0
2017-10-10,18.531961644768813,0.011,0.021,20.0374999999999,0.825,0.0,4470,7900,1615,5,3342,2304.0
2017-10-11,5.371599003002451,0.019,0.013,16.2375,1.80833333333333,1.14583333333333,4470,7900,1615,5,3747,2107.0
2017-10-12,12.24149969632856,0.009,0.023,11.6333333333333,1.17083333333333,0.0,4470,7900,1615,5,4784,3902.0
2017-10-13,14.355315294275055,0.011,0.027,10.6041666666666,1.24583333333333,0.0,4470,7900,1615,5,10600,6403.0
2017-10-14,11.184591897355311,0.015,0.026,11.9249999999999,1.09999999999999,0.0,4470,7900,1615,5,14193,16985.0
2017-10-15,10.65613799786869,0.017,0.023,12.6625,1.19583333333333,0.0,4470,7900,1615,5,8081,19657.0
2017-10-16,14.88376919376168,0.012,0.032,14.8333333333333,1.00416666666666,0.0,4470,7900,1615,5,3638,6706.0
2017-10-17,24.344954539121673,0.01,0.039,13.0958333333333,0.862499999999999,0.0,4470,7900,1615,5,10328,14032.0
2017-10-18,13.82686139478843,0.009,0.033,14.6791666666666,1.30833333333333,0.0,4470,7900,1615,5,6627,5007.0
2017-10-19,10.127684098382066,0.014,0.028,14.95,1.18333333333333,0.0,4470,7900,1615,5,7568,5915.0
2017-10-20,17.475053845795564,0.01,0.038,14.1791666666666,0.758333333333333,0.0,4470,7900,1615,5,14572,10375.0
2017-10-21,21.174231142201933,0.012,0.036,14.225,1.075,0.0,4470,7900,1615,5,14163,22658.0
2017-10-22,11.713045796841936,0.026,0.016,13.9958333333333,3.27916666666666,0.0,4470,7900,1615,5,10010,25073.0
2017-10-23,12.769953595815181,0.02,0.027,11.7541666666666,1.42916666666666,0.0,4470,7900,1615,5,4124,4545.0
2017-10-24,18.003507745282185,0.009,0.036,11.4208333333333,0.6875,0.0,4470,7900,1615,5,5870,19454.0
2017-10-25,21.702685041688554,0.012,0.036,11.75,0.7875,0.0,4470,7900,1615,5,5924,4625.0
2017-10-26,27.46469309064218,0.008,0.044,12.6124999999999,0.720833333333333,0.0,4470,7900,1615,5,6825,5123.0
2017-10-27,35.3405167375423,0.011,0.047,14.3416666666666,0.733333333333333,0.0,4470,7900,1615,5,13724,8431.0
2017-10-28,30.106962588075298,0.011,0.044,13.6708333333333,0.979166666666666,0.0,4470,7900,1615,5,16482,26879.0
2017-10-29,34.43656347476675,0.022,0.019,10.85,2.4625,0.0,4470,7900,1615,5,10930,19514.0
2017-10-30,20.16830818862791,0.019,0.023,6.32083333333333,1.84166666666666,0.0,4470,7900,1615,5,4518,3338.0
2017-10-31,18.531961644768813,0.009,0.036,7.25416666666666,1.2375,0.0,4470,7900,1615,5,5048,5768.0
2017-11-01,19.11140038965467,0.021,0.031,13.1375,2.49583333333333,0.0,4465,7903,1613,6,6126,3363.0
2017-11-02,22.28212378657441,0.024,0.03,14.9416666666666,1.50833333333333,0.0,4465,7903,1613,6,4938,2669.0
2017-11-03,17.57702353659403,0.03,0.018,12.6,2.57916666666666,0.0833333333333333,4465,7903,1613,6,5964,3156.0
2017-11-04,29.68047837938714,0.018,0.025,6.89166666666666,1.64583333333333,0.0,4465,7903,1613,6,11066,12087.0
2017-11-05,22.231138941175175,0.011,0.03,5.80833333333333,1.0125,0.0,4465,7903,1613,6,9226,12762.0
2017-11-06,19.060415544255434,0.011,0.035,9.77916666666666,1.0,0.0,4465,7903,1613,6,4153,3340.0
2017-11-07,22.231138941175175,0.007,0.042,13.1124999999999,0.7875,0.0,4465,7903,1613,6,5120,3494.0
2017-11-08,36.55037907271325,0.033,0.02,13.7416666666666,2.03333333333333,0.0,4465,7903,1613,6,5117,2653.0
2017-11-09,26.987224036554785,0.007,0.04,7.35416666666666,0.716666666666666,0.0,4465,7903,1613,6,4477,3089.0
2017-11-10,25.401862338094915,0.015,0.032,8.7,2.57916666666666,0.354166666666666,4465,7903,1613,6,4954,2353.0
2017-11-11,39.72110246963299,0.015,0.021,5.5,2.1875,0.0,4465,7903,1613,6,9048,8008.0
2017-11-12,21.65170019628932,0.007,0.032,3.37083333333333,0.8125,0.0,4465,7903,1613,6,7291,9312.0
2017-11-13,27.942162144729572,0.006,0.039,6.85833333333333,1.47499999999999,0.0625,4465,7903,1613,6,2904,1611.0
2017-11-14,27.515677936041413,0.019,0.02,8.31666666666666,2.19583333333333,0.0,4465,7903,1613,6,3704,2003.0
2017-11-15,11.713045796841936,0.018,0.019,3.4125,2.44166666666666,0.0,4465,7903,1613,6,3396,1404.0
2017-11-16,16.418146046822315,0.01,0.031,0.0916666666666666,1.13333333333333,0.0,4465,7903,1613,6,3810,1245.0
2017-11-17,33.175716294196576,0.003,0.047,2.1,1.06666666666666,0.0,4465,7903,1613,6,3461,1388.0
2017-11-18,18.05449259068142,0.022,0.012,-1.0875,3.70833333333333,0.0,4465,7903,1613,6,5355,2759.0
2017-11-19,14.832784348362445,0.018,0.018,-1.59583333333333,2.05833333333333,0.0,4465,7903,1613,6,3773,1918.0
2017-11-20,28.99906994370282,0.009,0.036,-0.791666666666666,0.945833333333333,0.0,4465,7903,1613,6,2177,857.0
2017-11-21,36.39742453651555,0.004,0.045,-0.6375,0.741666666666666,0.0,4465,7903,1613,6,3571,1581.0
2017-11-22,33.80613988448166,0.012,0.035,4.21666666666666,2.05416666666666,0.0625,4465,7903,1613,6,3250,1041.0
2017-11-23,11.713045796841936,0.013,0.024,0.929166666666666,2.12916666666666,0.0,4465,7903,1613,6,3168,1927.0
2017-11-24,11.662060951442704,0.008,0.026,-0.5125,1.14166666666666,0.0416666666666666,4465,7903,1613,6,3051,747.0
2017-11-25,21.07226145140347,0.007,0.035,1.50833333333333,1.52083333333333,1.08333333333333,4465,7903,1613,6,4522,1384.0
2017-11-26,28.470616044216193,0.008,0.031,3.7375,1.60416666666666,0.0,4465,7903,1613,6,4339,2487.0
2017-11-27,44.22226333801644,0.005,0.045,0.5625,0.729166666666666,0.0,4465,7903,1613,6,2309,1072.0
2017-11-28,54.68937163695045,0.003,0.055,4.27916666666666,0.983333333333333,0.0,4465,7903,1613,6,3310,1139.0
2017-11-29,28.62357058041389,0.012,0.027,3.36666666666666,2.65714285714285,0.0,4465,7903,1613,6,2960,795.0
2017-11-30,9.121761144808051,0.023,0.015,-1.84583333333333,3.01249999999999,0.0,4465,7903,1613,6,3877,11318.0
2017-12-01,11.713045796841936,0.014,0.027,-2.64166666666666,1.65833333333333,0.0,4459,7893,1611,6,4544,718.0
2017-12-02,33.75515503908243,0.007,0.035,-0.304166666666666,1.12916666666666,0.0,4459,7893,1611,6,4875,2168.0
2017-12-03,31.112885541649312,0.006,0.033,4.46666666666666,1.675,0.104166666666666,4459,7893,1611,6,3493,1991.0
2017-12-04,18.003507745282185,0.018,0.017,-0.162499999999999,2.70416666666666,0.0,4459,7893,1611,6,2204,719.0
2017-12-05,18.0,0.016,0.019,-4.2875,2.5625,0.0,4459,7893,1611,6,3289,630.0
2017-12-06,25.0,0.006,0.033,-0.0624999999999999,1.77083333333333,0.125,4459,7893,1611,6,4987,721.0
2017-12-07,27.0,0.012,0.028,1.43333333333333,2.30416666666666,0.0,4459,7893,1611,6,4442,911.0
2017-12-08,25.0,0.013,0.022,-3.42916666666666,2.10416666666666,0.0,4459,7893,1611,6,4551,643.0
2017-12-09,27.0,0.005,0.036,-1.9,0.754166666666666,0.0,4459,7893,1611,6,4645,1792.0
2017-12-10,32.0,0.013,0.025,1.10416666666666,2.06666666666666,0.333333333333333,4459,7893,1611,6,3241,1024.0
2017-12-11,11.0,0.018,0.008,-5.67916666666666,3.71666666666666,0.0,4459,7893,1611,6,1842,479.0
2017-12-12,19.0,0.012,0.018,-9.11249999999999,2.13333333333333,0.0,4459,7893,1611,6,4923,324.0
2017-12-13,22.0,0.009,0.027,-8.77083333333333,1.54166666666666,0.0,4459,7893,1611,6,5460,462.0
2017-12-14,44.0,0.003,0.046,-7.77083333333333,0.799999999999999,0.0,4459,7893,1611,6,3551,761.0
2017-12-15,63.0,0.002,0.057,-3.87083333333333,0.741666666666666,0.0,4459,7893,1611,6,3635,627.0
2017-12-16,24.0,0.018,0.014,-4.62083333333333,2.97916666666666,0.0,4459,7893,1611,6,4318,1206.0
2017-12-17,18.0,0.015,0.019,-7.12083333333333,1.8875,0.0,4459,7893,1611,6,3027,996.0
2017-12-18,37.0,0.008,0.032,-0.8125,2.25416666666666,0.0833333333333333,4459,7893,1611,6,2438,420.0
2017-12-19,22.0,0.012,0.02,-4.27083333333333,1.97083333333333,0.0,4459,7893,1611,6,4229,657.0
2017-12-20,27.0,0.003,0.037,-4.79166666666666,1.2375,0.0,4459,7893,1611,6,3204,2985.0
2017-12-21,27.0,0.005,0.036,-1.97499999999999,1.0,0.0,4459,7893,1611,6,3259,653.0
2017-12-22,45.0,0.003,0.044,1.00416666666666,1.06666666666666,0.0,4459,7893,1611,6,5068,804.0
2017-12-23,81.0,0.007,0.037,4.52499999999999,1.3375,0.0,4459,7893,1611,6,5049,1910.0
2017-12-24,72.0,0.014,0.028,2.72083333333333,1.9625,0.729166666666666,4459,7893,1611,6,2247,403.0
2017-12-25,17.0,0.02,0.015,-2.12916666666666,2.475,0.0,4459,7893,1611,6,4460,2028.0
2017-12-26,14.0,0.016,0.018,-3.275,2.69999999999999,0.0,4459,7893,1611,6,2430,772.0
2017-12-27,15.0,0.014,0.021,-6.875,1.74583333333333,0.0,4459,7893,1611,6,3100,488.0
2017-12-28,31.0,0.002,0.038,-2.62083333333333,0.883333333333333,0.0,4459,7893,1611,6,2948,778.0
2017-12-29,72.0,0.005,0.044,1.49166666666666,0.970833333333333,0.0,4459,7893,1611,6,3698,853.0
2017-12-30,85.0,0.005,0.04,0.341666666666666,0.8125,0.0208333333333333,4459,7893,1611,6,4442,1520.0
2017-12-31,34.0,0.021,0.015,0.495833333333333,2.30416666666666,0.0208333333333333,4459,7893,1611,6,4331,1868.0
2018-01-01,22.0,0.01,0.025,-2.28333333333333,1.28749999999999,0.0,4424,7867,1623,6,2559,2316.0
2018-01-02,21.0,0.011,0.026,-2.85833333333333,1.69166666666666,0.0,4424,7867,1623,6,3637,988.0
2018-01-03,20.0,0.014,0.02,-4.61666666666666,1.55,0.0,4424,7867,1623,6,3075,694.0
2018-01-04,27.0,0.005,0.034,-5.22083333333333,1.00833333333333,0.0,4424,7867,1623,6,2938,671.0
2018-01-05,34.0,0.008,0.036,-3.90833333333333,1.22083333333333,0.0,4424,7867,1623,6,3148,758.0
2018-01-06,32.0,0.01,0.03,-3.80833333333333,1.26666666666666,0.0,4424,7867,1623,6,4781,1935.0
2018-01-07,46.0,0.004,0.04,-3.04166666666666,0.891666666666666,0.0,4424,7867,1623,6,3921,1881.0
2018-01-08,42.0,0.01,0.036,1.17916666666666,1.73333333333333,0.0416666666666666,4424,7867,1623,6,2049,634.0
2018-01-09,21.0,0.021,0.015,-3.45416666666666,2.45833333333333,0.0,4424,7867,1623,6,2730,523.0
2018-01-10,15.0,0.02,0.013,-7.07916666666666,2.7375,0.0,4424,7867,1623,6,2422,382.0
2018-01-11,23.0,0.02,0.012,-10.4958333333333,2.3125,0.0,4424,7867,1623,6,1963,312.0
2018-01-12,18.0,0.013,0.026,-10.5958333333333,1.7375,0.0,4424,7867,1623,6,1861,228.0
2018-01-13,42.0,0.003,0.039,-5.35416666666666,0.7875,0.0,4424,7867,1623,6,4047,1015.0
2018-01-14,63.0,0.012,0.032,-1.25833333333333,1.13333333333333,0.0,4424,7867,1623,6,3721,1654.0
2018-01-15,51.0,0.012,0.038,3.86666666666666,1.625,0.0,4424,7867,1623,6,2114,645.0
2018-01-16,92.0,0.003,0.06,1.675,0.7,0.0,4424,7867,1623,6,2796,699.0
2018-01-17,91.0,0.007,0.051,3.38333333333333,1.19583333333333,0.0,4424,7867,1623,6,2813,631.0
2018-01-18,57.0,0.012,0.035,1.9375,1.52083333333333,0.0,4424,7867,1623,6,3059,1503.0
2018-01-19,30.0,0.014,0.032,0.170833333333333,1.2375,0.0,4424,7867,1623,6,3627,918.0
2018-01-20,63.0,0.011,0.039,0.799999999999999,1.90833333333333,0.0,4424,7867,1623,6,5254,2083.0
2018-01-21,44.0,0.007,0.036,-1.24583333333333,0.7125,0.0,4424,7867,1623,6,4219,2123.0
2018-01-22,34.0,0.008,0.038,0.00416666666666665,1.575,0.104166666666666,4424,7867,1623,6,2328,852.0
2018-01-23,14.0,0.027,0.008,-10.3583333333333,3.7875,0.0,4424,7867,1623,6,2283,363.0
2018-01-24,11.0,0.026,0.01,-13.6749999999999,3.92916666666666,0.0,4424,7867,1623,6,1646,128.0
2018-01-25,13.0,0.024,0.013,-13.5416666666666,3.01666666666666,0.0,4424,7867,1623,6,1715,162.0
2018-01-26,21.0,0.021,0.017,-14.5708333333333,2.73333333333333,0.0,4424,7867,1623,6,1673,222.0
2018-01-27,34.0,0.006,0.04,-11.1416666666666,0.891666666666666,0.0,4424,7867,1623,6,2834,655.0
2018-01-28,22.0,0.022,0.019,-5.52916666666666,2.12083333333333,0.0,4424,7867,1623,6,2889,962.0
2018-01-29,19.0,0.023,0.015,-8.225,2.53333333333333,0.0,4424,7867,1623,6,1594,409.0
2018-01-30,22.0,0.01,0.033,-6.39999999999999,2.05416666666666,0.0208333333333333,4424,7867,1623,6,2710,9660.0
2018-01-31,23.0,0.01,0.033,-2.55416666666666,1.72499999999999,0.0,4424,7867,1623,6,3527,585.0
2018-02-01,24.0,0.009,0.039,-5.69583333333333,1.29166666666666,0.0,4434,7843,1621,5,2435,679.0
2018-02-02,35.0,0.007,0.047,-4.5375,1.05,0.0,4434,7843,1621,5,2482,704.0
2018-02-03,21.0,0.025,0.013,-6.55,3.05,0.0,4434,7843,1621,5,3556,1049.0
2018-02-04,21.0,0.028,0.008,-9.15,2.69166666666666,0.0,4434,7843,1621,5,2610,790.0
2018-02-05,15.0,0.026,0.011,-9.11666666666666,2.65833333333333,0.0,4434,7843,1621,5,1471,348.0
2018-02-06,20.0,0.027,0.011,-9.78333333333333,2.86666666666666,0.0,4434,7843,1621,5,1937,369.0
2018-02-07,26.0,0.01,0.034,-9.4375,1.175,0.0,4434,7843,1621,5,2532,418.0
2018-02-08,42.0,0.005,0.053,-6.25416666666666,0.783333333333333,0.0,4434,7843,1621,5,2556,724.0
2018-02-09,55.0,0.009,0.057,-1.44583333333333,1.03749999999999,0.0,4434,7843,1621,5,2584,657.0
2018-02-10,46.0,0.019,0.029,-0.191666666666666,2.72916666666666,0.0,4434,7843,1621,5,4750,1861.0
2018-02-11,14.0,0.029,0.012,-5.76666666666666,2.32916666666666,0.0,4434,7843,1621,5,2798,1159.0
2018-02-12,15.0,0.022,0.02,-5.99583333333333,2.50416666666666,0.0,4434,7843,1621,5,1783,499.0
2018-02-13,18.0,0.015,0.029,-2.55833333333333,2.64583333333333,0.0,4434,7843,1621,5,2683,725.0
2018-02-14,33.0,0.026,0.024,3.26666666666666,3.60416666666666,0.0,4434,7843,1621,5,2560,810.0
2018-02-15,16.0,0.024,0.016,-0.754166666666666,2.06666666666666,0.0,4434,7843,1621,5,2586,1765.0
2018-02-16,25.0,0.023,0.02,-1.75416666666666,1.88333333333333,0.0,4434,7843,1621,5,2784,3007.0
2018-02-17,13.0,0.029,0.008,-2.85,2.725,0.0,4434,7843,1621,5,4508,3590.0
2018-02-18,19.0,0.014,0.027,-1.3,1.06666666666666,0.0,4434,7843,1621,5,4045,3370.0
2018-02-19,38.0,0.008,0.043,0.574999999999999,1.09166666666666,0.0,4434,7843,1621,5,2873,1558.0
2018-02-20,37.0,0.02,0.028,0.254166666666666,2.14583333333333,0.0,4434,7843,1621,5,3874,1243.0
2018-02-21,23.0,0.02,0.024,-1.55833333333333,1.95416666666666,0.0,4434,7843,1621,5,3484,1169.0
2018-02-22,29.0,0.022,0.03,0.25,2.86666666666666,0.0,4434,7843,1621,5,4297,1348.0
2018-02-23,70.0,0.03,0.022,4.09583333333333,2.94999999999999,0.125,4434,7843,1621,5,3884,1079.0
2018-02-24,56.0,0.02,0.029,2.4625,1.92083333333333,0.0,4434,7843,1621,5,6431,3362.0
2018-02-25,34.0,0.012,0.037,1.325,1.16666666666666,0.0,4434,7843,1621,5,5778,6139.0
2018-02-26,45.0,0.012,0.045,1.09166666666666,1.02083333333333,0.0,4434,7843,1621,5,3566,2252.0
2018-02-27,66.0,0.003,0.064,2.38333333333333,1.0,0.0,4434,7843,1621,5,4685,1517.0
2018-02-28,53.0,0.01,0.043,3.69166666666666,2.34583333333333,1.3125,4434,7843,1621,5,2771,626.0
2018-03-01,32.0,0.037,0.011,0.5375,3.64583333333333,0.104166666666666,4394,7867,1626,5,4358,3290.0
2018-03-02,26.0,0.02,0.031,-1.2,1.4875,0.0,4394,7867,1626,5,2681,1500.0
2018-03-03,29.0,0.018,0.039,6.95833333333333,1.26666666666666,0.0,4394,7867,1626,5,7721,14540.0
2018-03-04,29.0,0.015,0.027,9.77083333333333,2.04166666666666,0.5625,4394,7867,1626,5,3006,3619.0
2018-03-05,4.0,0.033,0.013,5.64999999999999,4.5375,0.1875,4394,7867,1626,5,1817,1049.0
2018-03-06,17.0,0.012,0.031,3.13749999999999,1.3125,0.0,4394,7867,1626,5,3036,1751.0
2018-03-07,16.0,0.023,0.02,5.57083333333333,1.75,0.0,4394,7867,1626,5,2774,1434.0
2018-03-08,28.0,0.023,0.021,4.26666666666666,2.01249999999999,0.25,4394,7867,1626,5,2055,604.0
2018-03-09,55.0,0.011,0.036,3.79583333333333,1.13333333333333,0.0,4394,7867,1626,5,2832,1366.0
2018-03-10,32.0,0.024,0.026,3.13749999999999,2.01249999999999,0.0,4394,7867,1626,5,7070,10723.0
2018-03-11,42.0,0.026,0.026,5.79583333333333,1.825,0.0,4394,7867,1626,5,6424,14512.0
2018-03-12,75.0,0.021,0.048,6.35833333333333,1.22916666666666,0.0,4394,7867,1626,5,2631,1555.0
2018-03-13,39.0,0.023,0.035,10.4625,2.46666666666666,0.0,4394,7867,1626,5,3162,1819.0
2018-03-14,14.0,0.028,0.024,16.4875,2.00833333333333,0.0,4394,7867,1626,5,3675,3032.0
2018-03-15,16.0,0.016,0.026,12.5375,2.2875,1.77083333333333,4394,7867,1626,5,1709,390.0
2018-03-16,7.0,0.028,0.018,6.74583333333333,3.26666666666666,0.0,4394,7867,1626,5,3203,2101.0
2018-03-17,21.0,0.013,0.036,5.5625,0.7875,0.0,4394,7867,1626,5,10350,21711.0
2018-03-18,54.0,0.01,0.051,7.95416666666666,0.987499999999999,0.0208333333333333,4394,7867,1626,5,5677,11340.0
2018-03-19,24.0,0.026,0.025,7.80416666666666,3.37083333333333,0.125,4394,7867,1626,5,1893,785.0
2018-03-20,7.0,0.038,0.009,5.09583333333333,4.63333333333333,0.0,4394,7867,1626,5,2999,1228.0
2018-03-21,5.0,0.033,0.014,1.65,3.82499999999999,0.0,4394,7867,1626,5,2243,2184.0
2018-03-22,26.0,0.027,0.027,4.64583333333333,2.19999999999999,0.0,4394,7867,1626,5,3049,1559.0
2018-03-23,49.0,0.023,0.038,4.80833333333333,1.50416666666666,0.0,4394,7867,1626,5,3455,1922.0
2018-03-24,92.0,0.033,0.039,6.85416666666666,2.24166666666666,0.0,4394,7867,1626,5,8336,8418.0
2018-03-25,97.0,0.043,0.028,9.225,2.175,0.0,4394,7867,1626,5,6595,7334.0
2018-03-26,53.0,0.025,0.045,10.1083333333333,1.95416666666666,0.0,4394,7867,1626,5,2188,1227.0
2018-03-27,61.0,0.035,0.036,12.0458333333333,2.12916666666666,0.0,4394,7867,1626,5,3123,1297.0
2018-03-28,46.0,0.035,0.027,14.4,2.68333333333333,0.0,4394,7867,1626,5,3377,1830.0
2018-03-29,47.0,0.02,0.036,15.1625,1.4625,0.0,4394,7867,1626,5,3037,1588.0
2018-03-30,36.0,0.029,0.026,13.1875,1.85416666666666,0.0,4394,7867,1626,5,5163,3670.0
2018-03-31,26.0,0.033,0.026,12.95,1.77391304347826,0.0,4394,7867,1626,5,11666,24609.0
2018-04-01,36.0,0.028,0.023,14.5833333333333,1.67083333333333,0.0,4389,7858,1629,6,6874,15121.0
2018-04-02,30.0,0.022,0.023,17.425,1.68333333333333,0.0,4389,7858,1629,6,3423,2785.0
2018-04-03,20.0,0.021,0.022,17.8499999999999,2.27083333333333,0.0,4389,7858,1629,6,5817,3689.0
2018-04-04,7.0,0.025,0.015,12.8416666666666,2.65833333333333,0.895833333333333,4389,7858,1629,6,4810,2575.0
2018-04-05,5.0,0.022,0.021,7.83749999999999,2.10833333333333,0.458333333333333,4389,7858,1629,6,3187,992.0
2018-04-06,27.0,0.03,0.014,6.62916666666666,3.5625,0.375,4389,7858,1629,6,8432,3920.0
2018-04-07,21.0,0.04,0.008,4.50833333333333,3.85833333333333,0.0,4389,7858,1629,6,13393,12741.0
2018-04-08,16.0,0.031,0.019,4.43333333333333,2.6875,0.145833333333333,4389,7858,1629,6,10989,12683.0
2018-04-09,27.0,0.012,0.038,7.02083333333333,1.27916666666666,0.0,4389,7858,1629,6,6791,5775.0
2018-04-10,21.0,0.03,0.024,13.725,3.99166666666666,0.104166666666666,4389,7858,1629,6,8520,7236.0
2018-04-11,20.0,0.036,0.018,12.8583333333333,4.12916666666666,0.0,4389,7858,1629,6,6759,4184.0
2018-04-12,19.0,0.025,0.028,12.0916666666666,2.6,0.0,4389,7858,1629,6,8296,7264.0
2018-04-13,14.0,0.024,0.031,13.0125,1.76666666666666,0.0,4389,7858,1629,6,11568,8694.0
2018-04-14,13.0,0.03,0.018,9.11249999999999,2.10833333333333,0.458333333333333,4389,7858,1629,6,4743,2097.0
